#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
# -0.10000000E+00    # beta 
 0.74880004E+01  0.53968941E+01  0.99989498E+00  0.29253331E-03 -0.74179413E-03  0.10451599E+01
 0.74940004E+01  0.54028935E+01  0.99989672E+00  0.28811217E-03 -0.73142106E-03  0.10451664E+01
 0.75000004E+01  0.54088929E+01  0.99989844E+00  0.28375290E-03 -0.72117957E-03  0.10451729E+01
 0.75060004E+01  0.54148923E+01  0.99990013E+00  0.27945471E-03 -0.71106819E-03  0.10451792E+01
 0.75120004E+01  0.54208917E+01  0.99990179E+00  0.27521681E-03 -0.70108546E-03  0.10451855E+01
 0.75180004E+01  0.54268911E+01  0.99990343E+00  0.27103845E-03 -0.69122997E-03  0.10451916E+01
 0.75240004E+01  0.54328905E+01  0.99990504E+00  0.26691886E-03 -0.68150029E-03  0.10451977E+01
 0.75300004E+01  0.54388900E+01  0.99990663E+00  0.26285730E-03 -0.67189501E-03  0.10452037E+01
 0.75360004E+01  0.54448894E+01  0.99990820E+00  0.25885301E-03 -0.66241273E-03  0.10452096E+01
 0.75420004E+01  0.54508889E+01  0.99990974E+00  0.25490527E-03 -0.65305208E-03  0.10452154E+01
 0.75480004E+01  0.54568883E+01  0.99991126E+00  0.25101335E-03 -0.64381169E-03  0.10452211E+01
 0.75540004E+01  0.54628878E+01  0.99991275E+00  0.24717654E-03 -0.63469019E-03  0.10452268E+01
 0.75600004E+01  0.54688873E+01  0.99991423E+00  0.24339412E-03 -0.62568624E-03  0.10452323E+01
 0.75660004E+01  0.54748868E+01  0.99991568E+00  0.23966539E-03 -0.61679852E-03  0.10452378E+01
 0.75720004E+01  0.54808863E+01  0.99991710E+00  0.23598966E-03 -0.60802570E-03  0.10452432E+01
 0.75780004E+01  0.54868858E+01  0.99991851E+00  0.23236624E-03 -0.59936648E-03  0.10452485E+01
 0.75840004E+01  0.54928853E+01  0.99991989E+00  0.22879445E-03 -0.59081955E-03  0.10452538E+01
 0.75900004E+01  0.54988848E+01  0.99992126E+00  0.22527363E-03 -0.58238364E-03  0.10452589E+01
 0.75960004E+01  0.55048843E+01  0.99992260E+00  0.22180311E-03 -0.57405748E-03  0.10452640E+01
 0.76020004E+01  0.55108839E+01  0.99992392E+00  0.21838224E-03 -0.56583981E-03  0.10452691E+01
 0.76080004E+01  0.55168834E+01  0.99992522E+00  0.21501037E-03 -0.55772937E-03  0.10452740E+01
 0.76140004E+01  0.55228830E+01  0.99992650E+00  0.21168686E-03 -0.54972494E-03  0.10452789E+01
 0.76200004E+01  0.55288825E+01  0.99992776E+00  0.20841108E-03 -0.54182529E-03  0.10452837E+01
 0.76260004E+01  0.55348821E+01  0.99992900E+00  0.20518240E-03 -0.53402922E-03  0.10452884E+01
 0.76320004E+01  0.55408817E+01  0.99993022E+00  0.20200020E-03 -0.52633551E-03  0.10452931E+01
 0.76380004E+01  0.55468813E+01  0.99993143E+00  0.19886387E-03 -0.51874298E-03  0.10452977E+01
 0.76440004E+01  0.55528809E+01  0.99993261E+00  0.19577282E-03 -0.51125045E-03  0.10453022E+01
 0.76500004E+01  0.55588805E+01  0.99993378E+00  0.19272644E-03 -0.50385677E-03  0.10453066E+01
 0.76560004E+01  0.55648801E+01  0.99993493E+00  0.18972414E-03 -0.49656076E-03  0.10453110E+01
 0.76620004E+01  0.55708797E+01  0.99993606E+00  0.18676534E-03 -0.48936130E-03  0.10453154E+01
 0.76680004E+01  0.55768793E+01  0.99993717E+00  0.18384947E-03 -0.48225724E-03  0.10453196E+01
 0.76740004E+01  0.55828789E+01  0.99993826E+00  0.18097595E-03 -0.47524747E-03  0.10453238E+01
 0.76800004E+01  0.55888786E+01  0.99993934E+00  0.17814422E-03 -0.46833088E-03  0.10453280E+01
 0.76860004E+01  0.55948782E+01  0.99994040E+00  0.17535373E-03 -0.46150636E-03  0.10453320E+01
 0.76920004E+01  0.56008778E+01  0.99994145E+00  0.17260393E-03 -0.45477283E-03  0.10453361E+01
 0.76980004E+01  0.56068775E+01  0.99994247E+00  0.16989427E-03 -0.44812922E-03  0.10453400E+01
 0.77040004E+01  0.56128772E+01  0.99994349E+00  0.16722422E-03 -0.44157445E-03  0.10453439E+01
 0.77100004E+01  0.56188768E+01  0.99994448E+00  0.16459325E-03 -0.43510746E-03  0.10453477E+01
 0.77160004E+01  0.56248765E+01  0.99994546E+00  0.16200083E-03 -0.42872722E-03  0.10453515E+01
 0.77220004E+01  0.56308762E+01  0.99994643E+00  0.15944645E-03 -0.42243269E-03  0.10453553E+01
 0.77280004E+01  0.56368758E+01  0.99994738E+00  0.15692959E-03 -0.41622283E-03  0.10453589E+01
 0.77340004E+01  0.56428755E+01  0.99994831E+00  0.15444975E-03 -0.41009665E-03  0.10453625E+01
 0.77400004E+01  0.56488752E+01  0.99994923E+00  0.15200644E-03 -0.40405313E-03  0.10453661E+01
 0.77460004E+01  0.56548749E+01  0.99995013E+00  0.14959915E-03 -0.39809127E-03  0.10453696E+01
 0.77520004E+01  0.56608746E+01  0.99995103E+00  0.14722741E-03 -0.39221010E-03  0.10453730E+01
 0.77580004E+01  0.56668743E+01  0.99995190E+00  0.14489072E-03 -0.38640865E-03  0.10453764E+01
 0.77640004E+01  0.56728741E+01  0.99995276E+00  0.14258862E-03 -0.38068594E-03  0.10453798E+01
 0.77700004E+01  0.56788738E+01  0.99995361E+00  0.14032063E-03 -0.37504102E-03  0.10453831E+01
 0.77760004E+01  0.56848735E+01  0.99995445E+00  0.13808629E-03 -0.36947294E-03  0.10453863E+01
 0.77820004E+01  0.56908732E+01  0.99995527E+00  0.13588514E-03 -0.36398079E-03  0.10453895E+01
 0.77880004E+01  0.56968730E+01  0.99995608E+00  0.13371673E-03 -0.35856362E-03  0.10453927E+01
 0.77940004E+01  0.57028727E+01  0.99995688E+00  0.13158061E-03 -0.35322052E-03  0.10453958E+01
 0.78000004E+01  0.57088724E+01  0.99995766E+00  0.12947635E-03 -0.34795058E-03  0.10453988E+01
 0.78060004E+01  0.57148722E+01  0.99995843E+00  0.12740349E-03 -0.34275292E-03  0.10454018E+01
 0.78120004E+01  0.57208719E+01  0.99995919E+00  0.12536162E-03 -0.33762664E-03  0.10454048E+01
 0.78180004E+01  0.57268717E+01  0.99995994E+00  0.12335030E-03 -0.33257086E-03  0.10454077E+01
 0.78240004E+01  0.57328715E+01  0.99996067E+00  0.12136912E-03 -0.32758472E-03  0.10454106E+01
 0.78300004E+01  0.57388712E+01  0.99996139E+00  0.11941766E-03 -0.32266736E-03  0.10454134E+01
 0.78360004E+01  0.57448710E+01  0.99996210E+00  0.11749551E-03 -0.31781792E-03  0.10454162E+01
 0.78420004E+01  0.57508708E+01  0.99996280E+00  0.11560227E-03 -0.31303556E-03  0.10454190E+01
 0.78480004E+01  0.57568706E+01  0.99996349E+00  0.11373753E-03 -0.30831945E-03  0.10454217E+01
 0.78540004E+01  0.57628703E+01  0.99996417E+00  0.11190090E-03 -0.30366877E-03  0.10454243E+01
 0.78600004E+01  0.57688701E+01  0.99996484E+00  0.11009199E-03 -0.29908270E-03  0.10454269E+01
 0.78660004E+01  0.57748699E+01  0.99996549E+00  0.10831041E-03 -0.29456044E-03  0.10454295E+01
 0.78720004E+01  0.57808697E+01  0.99996614E+00  0.10655579E-03 -0.29010118E-03  0.10454320E+01
 0.78780004E+01  0.57868695E+01  0.99996677E+00  0.10482775E-03 -0.28570414E-03  0.10454345E+01
 0.78840004E+01  0.57928693E+01  0.99996739E+00  0.10312591E-03 -0.28136854E-03  0.10454370E+01
 0.78900004E+01  0.57988691E+01  0.99996801E+00  0.10144991E-03 -0.27709360E-03  0.10454394E+01
 0.78960004E+01  0.58048689E+01  0.99996861E+00  0.99799391E-04 -0.27287857E-03  0.10454418E+01
 0.79020004E+01  0.58108687E+01  0.99996921E+00  0.98173993E-04 -0.26872268E-03  0.10454442E+01
 0.79080004E+01  0.58168686E+01  0.99996979E+00  0.96573364E-04 -0.26462519E-03  0.10454465E+01
 0.79140004E+01  0.58228684E+01  0.99997037E+00  0.94997154E-04 -0.26058535E-03  0.10454487E+01
 0.79200004E+01  0.58288682E+01  0.99997093E+00  0.93445022E-04 -0.25660245E-03  0.10454510E+01
 0.79260004E+01  0.58348680E+01  0.99997149E+00  0.91916626E-04 -0.25267574E-03  0.10454532E+01
 0.79320004E+01  0.58408679E+01  0.99997204E+00  0.90411632E-04 -0.24880453E-03  0.10454553E+01
 0.79380004E+01  0.58468677E+01  0.99997257E+00  0.88929709E-04 -0.24498809E-03  0.10454575E+01
 0.79440004E+01  0.58528675E+01  0.99997310E+00  0.87470530E-04 -0.24122574E-03  0.10454596E+01
 0.79500004E+01  0.58588674E+01  0.99997362E+00  0.86033772E-04 -0.23751678E-03  0.10454617E+01
 0.79560004E+01  0.58648672E+01  0.99997414E+00  0.84619118E-04 -0.23386052E-03  0.10454637E+01
 0.79620004E+01  0.58708671E+01  0.99997464E+00  0.83226252E-04 -0.23025629E-03  0.10454657E+01
 0.79680004E+01  0.58768669E+01  0.99997513E+00  0.81854866E-04 -0.22670342E-03  0.10454677E+01
 0.79740004E+01  0.58828668E+01  0.99997562E+00  0.80504651E-04 -0.22320125E-03  0.10454696E+01
 0.79800004E+01  0.58888666E+01  0.99997610E+00  0.79175307E-04 -0.21974912E-03  0.10454715E+01
 0.79860004E+01  0.58948665E+01  0.99997657E+00  0.77866535E-04 -0.21634639E-03  0.10454734E+01
 0.79920004E+01  0.59008663E+01  0.99997704E+00  0.76578039E-04 -0.21299241E-03  0.10454753E+01
 0.79980004E+01  0.59068662E+01  0.99997749E+00  0.75309530E-04 -0.20968656E-03  0.10454771E+01
 0.80040004E+01  0.59128661E+01  0.99997794E+00  0.74060721E-04 -0.20642821E-03  0.10454789E+01
 0.80100004E+01  0.59188659E+01  0.99997838E+00  0.72831327E-04 -0.20321674E-03  0.10454806E+01
 0.80160004E+01  0.59248658E+01  0.99997881E+00  0.71621071E-04 -0.20005153E-03  0.10454824E+01
 0.80220004E+01  0.59308657E+01  0.99997924E+00  0.70429675E-04 -0.19693199E-03  0.10454841E+01
 0.80280004E+01  0.59368656E+01  0.99997966E+00  0.69256867E-04 -0.19385752E-03  0.10454858E+01
 0.80340004E+01  0.59428654E+01  0.99998007E+00  0.68102380E-04 -0.19082753E-03  0.10454874E+01
 0.80400004E+01  0.59488653E+01  0.99998048E+00  0.66965946E-04 -0.18784143E-03  0.10454890E+01
 0.80460004E+01  0.59548652E+01  0.99998088E+00  0.65847306E-04 -0.18489865E-03  0.10454907E+01
 0.80520004E+01  0.59608651E+01  0.99998127E+00  0.64746201E-04 -0.18199861E-03  0.10454922E+01
 0.80580004E+01  0.59668650E+01  0.99998165E+00  0.63662375E-04 -0.17914075E-03  0.10454938E+01
 0.80640004E+01  0.59728649E+01  0.99998203E+00  0.62595577E-04 -0.17632452E-03  0.10454953E+01
 0.80700004E+01  0.59788648E+01  0.99998241E+00  0.61545559E-04 -0.17354936E-03  0.10454968E+01
 0.80760004E+01  0.59848647E+01  0.99998277E+00  0.60512077E-04 -0.17081473E-03  0.10454983E+01
 0.80820004E+01  0.59908646E+01  0.99998313E+00  0.59494888E-04 -0.16812009E-03  0.10454997E+01
 0.80880004E+01  0.59968645E+01  0.99998349E+00  0.58493754E-04 -0.16546491E-03  0.10455012E+01
 0.80940004E+01  0.60028644E+01  0.99998383E+00  0.57508440E-04 -0.16284866E-03  0.10455026E+01
 0.81000004E+01  0.60088643E+01  0.99998418E+00  0.56538714E-04 -0.16027083E-03  0.10455040E+01
 0.81060004E+01  0.60148642E+01  0.99998451E+00  0.55584347E-04 -0.15773089E-03  0.10455053E+01
 0.81120004E+01  0.60208641E+01  0.99998484E+00  0.54645112E-04 -0.15522835E-03  0.10455067E+01
 0.81180004E+01  0.60268640E+01  0.99998517E+00  0.53720787E-04 -0.15276270E-03  0.10455080E+01
 0.81240004E+01  0.60328639E+01  0.99998549E+00  0.52811152E-04 -0.15033344E-03  0.10455093E+01
 0.81300004E+01  0.60388638E+01  0.99998580E+00  0.51915990E-04 -0.14794009E-03  0.10455106E+01
 0.81360004E+01  0.60448637E+01  0.99998611E+00  0.51035088E-04 -0.14558216E-03  0.10455118E+01
 0.81420004E+01  0.60508637E+01  0.99998642E+00  0.50168232E-04 -0.14325918E-03  0.10455131E+01
 0.81480004E+01  0.60568636E+01  0.99998671E+00  0.49315217E-04 -0.14097066E-03  0.10455143E+01
 0.81540004E+01  0.60628635E+01  0.99998701E+00  0.48475835E-04 -0.13871615E-03  0.10455155E+01
 0.81600004E+01  0.60688634E+01  0.99998730E+00  0.47649884E-04 -0.13649518E-03  0.10455167E+01
 0.81660004E+01  0.60748633E+01  0.99998758E+00  0.46837165E-04 -0.13430730E-03  0.10455178E+01
 0.81720004E+01  0.60808633E+01  0.99998786E+00  0.46037480E-04 -0.13215206E-03  0.10455189E+01
 0.81780004E+01  0.60868632E+01  0.99998813E+00  0.45250634E-04 -0.13002901E-03  0.10455201E+01
 0.81840004E+01  0.60928631E+01  0.99998840E+00  0.44476436E-04 -0.12793771E-03  0.10455212E+01
 0.81900004E+01  0.60988631E+01  0.99998867E+00  0.43714696E-04 -0.12587773E-03  0.10455223E+01
 0.81960004E+01  0.61048630E+01  0.99998893E+00  0.42965228E-04 -0.12384864E-03  0.10455233E+01
 0.82020004E+01  0.61108629E+01  0.99998918E+00  0.42227847E-04 -0.12185002E-03  0.10455244E+01
 0.82080004E+01  0.61168629E+01  0.99998943E+00  0.41502372E-04 -0.11988145E-03  0.10455254E+01
 0.82140004E+01  0.61228628E+01  0.99998968E+00  0.40788624E-04 -0.11794251E-03  0.10455264E+01
 0.82200004E+01  0.61288627E+01  0.99998992E+00  0.40086426E-04 -0.11603279E-03  0.10455274E+01
 0.82260004E+01  0.61348627E+01  0.99999016E+00  0.39395604E-04 -0.11415190E-03  0.10455284E+01
 0.82320004E+01  0.61408626E+01  0.99999040E+00  0.38715986E-04 -0.11229943E-03  0.10455294E+01
 0.82380004E+01  0.61468626E+01  0.99999063E+00  0.38047403E-04 -0.11047499E-03  0.10455303E+01
 0.82440004E+01  0.61528625E+01  0.99999085E+00  0.37389688E-04 -0.10867820E-03  0.10455312E+01
 0.82500004E+01  0.61588625E+01  0.99999108E+00  0.36742675E-04 -0.10690866E-03  0.10455322E+01
 0.82560004E+01  0.61648624E+01  0.99999129E+00  0.36106203E-04 -0.10516600E-03  0.10455331E+01
 0.82620004E+01  0.61708624E+01  0.99999151E+00  0.35480111E-04 -0.10344985E-03  0.10455339E+01
 0.82680004E+01  0.61768623E+01  0.99999172E+00  0.34864242E-04 -0.10175983E-03  0.10455348E+01
 0.82740004E+01  0.61828623E+01  0.99999193E+00  0.34258438E-04 -0.10009558E-03  0.10455357E+01
 0.82800004E+01  0.61888622E+01  0.99999213E+00  0.33662548E-04 -0.98456742E-04  0.10455365E+01
 0.82860004E+01  0.61948622E+01  0.99999233E+00  0.33076419E-04 -0.96842955E-04  0.10455373E+01
 0.82920004E+01  0.62008621E+01  0.99999253E+00  0.32499903E-04 -0.95253868E-04  0.10455382E+01
 0.82980004E+01  0.62068621E+01  0.99999272E+00  0.31932851E-04 -0.93689136E-04  0.10455390E+01
 0.83040004E+01  0.62128620E+01  0.99999291E+00  0.31375119E-04 -0.92148414E-04  0.10455398E+01
 0.83100004E+01  0.62188620E+01  0.99999310E+00  0.30826564E-04 -0.90631365E-04  0.10455405E+01
 0.83160004E+01  0.62248619E+01  0.99999328E+00  0.30287044E-04 -0.89137654E-04  0.10455413E+01
 0.83220004E+01  0.62308619E+01  0.99999346E+00  0.29756421E-04 -0.87666950E-04  0.10455420E+01
 0.83280004E+01  0.62368619E+01  0.99999364E+00  0.29234558E-04 -0.86218929E-04  0.10455428E+01
 0.83340004E+01  0.62428618E+01  0.99999381E+00  0.28721318E-04 -0.84793268E-04  0.10455435E+01
 0.83400004E+01  0.62488618E+01  0.99999398E+00  0.28216570E-04 -0.83389649E-04  0.10455442E+01
 0.83460004E+01  0.62548618E+01  0.99999415E+00  0.27720181E-04 -0.82007759E-04  0.10455449E+01
 0.83520004E+01  0.62608617E+01  0.99999432E+00  0.27232023E-04 -0.80647289E-04  0.10455456E+01
 0.83580004E+01  0.62668617E+01  0.99999448E+00  0.26751966E-04 -0.79307931E-04  0.10455463E+01
 0.83640004E+01  0.62728617E+01  0.99999464E+00  0.26279887E-04 -0.77989386E-04  0.10455469E+01
 0.83700004E+01  0.62788616E+01  0.99999479E+00  0.25815660E-04 -0.76691354E-04  0.10455476E+01
 0.83760004E+01  0.62848616E+01  0.99999495E+00  0.25359164E-04 -0.75413541E-04  0.10455482E+01
 0.83820004E+01  0.62908616E+01  0.99999510E+00  0.24910277E-04 -0.74155659E-04  0.10455489E+01
 0.83880004E+01  0.62968615E+01  0.99999525E+00  0.24468882E-04 -0.72917419E-04  0.10455495E+01
 0.83940004E+01  0.63028615E+01  0.99999539E+00  0.24034861E-04 -0.71698539E-04  0.10455501E+01
 0.84000004E+01  0.63088615E+01  0.99999554E+00  0.23608099E-04 -0.70498739E-04  0.10455507E+01
 0.84060004E+01  0.63148615E+01  0.99999568E+00  0.23188481E-04 -0.69317745E-04  0.10455513E+01
 0.84120004E+01  0.63208614E+01  0.99999581E+00  0.22775897E-04 -0.68155284E-04  0.10455519E+01
 0.84180004E+01  0.63268614E+01  0.99999595E+00  0.22370235E-04 -0.67011088E-04  0.10455524E+01
 0.84240004E+01  0.63328614E+01  0.99999608E+00  0.21971387E-04 -0.65884892E-04  0.10455530E+01
 0.84300004E+01  0.63388614E+01  0.99999621E+00  0.21579246E-04 -0.64776434E-04  0.10455536E+01
 0.84360004E+01  0.63448613E+01  0.99999634E+00  0.21193705E-04 -0.63685457E-04  0.10455541E+01
 0.84420004E+01  0.63508613E+01  0.99999647E+00  0.20814661E-04 -0.62611705E-04  0.10455546E+01
 0.84480004E+01  0.63568613E+01  0.99999659E+00  0.20442011E-04 -0.61554928E-04  0.10455552E+01
 0.84540004E+01  0.63628613E+01  0.99999671E+00  0.20075654E-04 -0.60514877E-04  0.10455557E+01
 0.84600004E+01  0.63688613E+01  0.99999683E+00  0.19715490E-04 -0.59491307E-04  0.10455562E+01
 0.84660004E+01  0.63748612E+01  0.99999695E+00  0.19361421E-04 -0.58483978E-04  0.10455567E+01
 0.84720004E+01  0.63808612E+01  0.99999707E+00  0.19013350E-04 -0.57492650E-04  0.10455572E+01
 0.84780004E+01  0.63868612E+01  0.99999718E+00  0.18671183E-04 -0.56517090E-04  0.10455576E+01
 0.84840004E+01  0.63928612E+01  0.99999729E+00  0.18334824E-04 -0.55557063E-04  0.10455581E+01
 0.84900004E+01  0.63988612E+01  0.99999740E+00  0.18004181E-04 -0.54612343E-04  0.10455586E+01
 0.84960004E+01  0.64048612E+01  0.99999751E+00  0.17679164E-04 -0.53682702E-04  0.10455590E+01
 0.85020004E+01  0.64108611E+01  0.99999761E+00  0.17359683E-04 -0.52767918E-04  0.10455595E+01
 0.85080004E+01  0.64168611E+01  0.99999771E+00  0.17045648E-04 -0.51867771E-04  0.10455599E+01
 0.85140004E+01  0.64228611E+01  0.99999782E+00  0.16736973E-04 -0.50982045E-04  0.10455603E+01
 0.85200004E+01  0.64288611E+01  0.99999791E+00  0.16433571E-04 -0.50110524E-04  0.10455608E+01
 0.85260004E+01  0.64348611E+01  0.99999801E+00  0.16135359E-04 -0.49252999E-04  0.10455612E+01
 0.85320004E+01  0.64408611E+01  0.99999811E+00  0.15842252E-04 -0.48409260E-04  0.10455616E+01
 0.85380004E+01  0.64468611E+01  0.99999820E+00  0.15554169E-04 -0.47579102E-04  0.10455620E+01
 0.85440004E+01  0.64528611E+01  0.99999830E+00  0.15271029E-04 -0.46762323E-04  0.10455624E+01
 0.85500004E+01  0.64588611E+01  0.99999839E+00  0.14992752E-04 -0.45958722E-04  0.10455628E+01
 0.85560004E+01  0.64648610E+01  0.99999848E+00  0.14719259E-04 -0.45168103E-04  0.10455632E+01
 0.85620004E+01  0.64708610E+01  0.99999856E+00  0.14450474E-04 -0.44390270E-04  0.10455635E+01
 0.85680004E+01  0.64768610E+01  0.99999865E+00  0.14186319E-04 -0.43625032E-04  0.10455639E+01
 0.85740004E+01  0.64828610E+01  0.99999873E+00  0.13926721E-04 -0.42872200E-04  0.10455643E+01
 0.85800004E+01  0.64888610E+01  0.99999882E+00  0.13671605E-04 -0.42131586E-04  0.10455646E+01
 0.85860004E+01  0.64948610E+01  0.99999890E+00  0.13420897E-04 -0.41403007E-04  0.10455650E+01
 0.85920004E+01  0.65008610E+01  0.99999898E+00  0.13174528E-04 -0.40686281E-04  0.10455653E+01
 0.85980004E+01  0.65068610E+01  0.99999906E+00  0.12932425E-04 -0.39981229E-04  0.10455656E+01
 0.86040004E+01  0.65128610E+01  0.99999913E+00  0.12694520E-04 -0.39287674E-04  0.10455660E+01
 0.86100004E+01  0.65188610E+01  0.99999921E+00  0.12460744E-04 -0.38605443E-04  0.10455663E+01
 0.86160004E+01  0.65248610E+01  0.99999928E+00  0.12231030E-04 -0.37934362E-04  0.10455666E+01
 0.86220004E+01  0.65308610E+01  0.99999935E+00  0.12005310E-04 -0.37274263E-04  0.10455669E+01
 0.86280004E+01  0.65368610E+01  0.99999943E+00  0.11783520E-04 -0.36624978E-04  0.10455672E+01
 0.86340004E+01  0.65428610E+01  0.99999950E+00  0.11565596E-04 -0.35986343E-04  0.10455675E+01
 0.86400004E+01  0.65488610E+01  0.99999956E+00  0.11351473E-04 -0.35358196E-04  0.10455678E+01
 0.86460004E+01  0.65548610E+01  0.99999963E+00  0.11141090E-04 -0.34740375E-04  0.10455681E+01
 0.86520004E+01  0.65608610E+01  0.99999970E+00  0.10934385E-04 -0.34132724E-04  0.10455684E+01
 0.86580004E+01  0.65668610E+01  0.99999976E+00  0.10731296E-04 -0.33535086E-04  0.10455687E+01
 0.86640004E+01  0.65728610E+01  0.99999983E+00  0.10531766E-04 -0.32947307E-04  0.10455690E+01
 0.86700004E+01  0.65788610E+01  0.99999989E+00  0.10335734E-04 -0.32369237E-04  0.10455693E+01
 0.86760004E+01  0.65848610E+01  0.99999995E+00  0.10143144E-04 -0.31800726E-04  0.10455695E+01
