#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
#  0.00000000E+00    # beta 
 0.96000005E+00  0.15256909E+00  0.31679394E+00  0.32399490E+00 -0.24715804E-01  0.75776551E-01
 0.96600005E+00  0.15447539E+00  0.31873748E+00  0.32384576E+00 -0.25013100E-01  0.76712514E-01
 0.97200005E+00  0.15639336E+00  0.32068013E+00  0.32369483E+00 -0.25311860E-01  0.77653871E-01
 0.97800005E+00  0.15832297E+00  0.32262186E+00  0.32354210E+00 -0.25612073E-01  0.78600612E-01
 0.98400005E+00  0.16026423E+00  0.32456267E+00  0.32338757E+00 -0.25913731E-01  0.79552726E-01
 0.99000005E+00  0.16221714E+00  0.32650256E+00  0.32323122E+00 -0.26216822E-01  0.80510203E-01
 0.99600005E+00  0.16418168E+00  0.32844149E+00  0.32307306E+00 -0.26521339E-01  0.81473030E-01
 0.10020000E+01  0.16615785E+00  0.33037948E+00  0.32291306E+00 -0.26827270E-01  0.82441198E-01
 0.10080000E+01  0.16814565E+00  0.33231649E+00  0.32275122E+00 -0.27134607E-01  0.83414695E-01
 0.10140000E+01  0.17014507E+00  0.33425254E+00  0.32258753E+00 -0.27443339E-01  0.84393509E-01
 0.10200000E+01  0.17215610E+00  0.33618759E+00  0.32242199E+00 -0.27753456E-01  0.85377629E-01
 0.10260000E+01  0.17417874E+00  0.33812165E+00  0.32225458E+00 -0.28064948E-01  0.86367044E-01
 0.10320000E+01  0.17621298E+00  0.34005469E+00  0.32208530E+00 -0.28377805E-01  0.87361740E-01
 0.10380000E+01  0.17825881E+00  0.34198672E+00  0.32191414E+00 -0.28692016E-01  0.88361708E-01
 0.10440000E+01  0.18031624E+00  0.34391771E+00  0.32174109E+00 -0.29007571E-01  0.89366934E-01
 0.10500000E+01  0.18238524E+00  0.34584766E+00  0.32156614E+00 -0.29324460E-01  0.90377407E-01
 0.10560001E+01  0.18446583E+00  0.34777655E+00  0.32138929E+00 -0.29642671E-01  0.91393114E-01
 0.10620001E+01  0.18655798E+00  0.34970438E+00  0.32121052E+00 -0.29962193E-01  0.92414043E-01
 0.10680001E+01  0.18866170E+00  0.35163113E+00  0.32102983E+00 -0.30283017E-01  0.93440181E-01
 0.10740001E+01  0.19077698E+00  0.35355679E+00  0.32084722E+00 -0.30605131E-01  0.94471516E-01
 0.10800001E+01  0.19290380E+00  0.35548135E+00  0.32066267E+00 -0.30928524E-01  0.95508035E-01
 0.10860001E+01  0.19504217E+00  0.35740479E+00  0.32047617E+00 -0.31253184E-01  0.96549725E-01
 0.10920001E+01  0.19719208E+00  0.35932711E+00  0.32028772E+00 -0.31579101E-01  0.97596573E-01
 0.10980001E+01  0.19935352E+00  0.36124830E+00  0.32009732E+00 -0.31906263E-01  0.98648565E-01
 0.11040001E+01  0.20152648E+00  0.36316834E+00  0.31990494E+00 -0.32234659E-01  0.99705689E-01
 0.11100001E+01  0.20371096E+00  0.36508721E+00  0.31971060E+00 -0.32564277E-01  0.10076793E+00
 0.11160001E+01  0.20590695E+00  0.36700492E+00  0.31951427E+00 -0.32895105E-01  0.10183528E+00
 0.11220001E+01  0.20811444E+00  0.36892144E+00  0.31931595E+00 -0.33227131E-01  0.10290771E+00
 0.11280001E+01  0.21033343E+00  0.37083676E+00  0.31911564E+00 -0.33560344E-01  0.10398523E+00
 0.11340001E+01  0.21256391E+00  0.37275088E+00  0.31891333E+00 -0.33894732E-01  0.10506781E+00
 0.11400001E+01  0.21480587E+00  0.37466378E+00  0.31870900E+00 -0.34230282E-01  0.10615543E+00
 0.11460001E+01  0.21705930E+00  0.37657545E+00  0.31850266E+00 -0.34566982E-01  0.10724809E+00
 0.11520001E+01  0.21932420E+00  0.37848587E+00  0.31829430E+00 -0.34904820E-01  0.10834577E+00
 0.11580001E+01  0.22160055E+00  0.38039504E+00  0.31808390E+00 -0.35243784E-01  0.10944846E+00
 0.11640001E+01  0.22388836E+00  0.38230294E+00  0.31787147E+00 -0.35583862E-01  0.11055614E+00
 0.11700001E+01  0.22618761E+00  0.38420956E+00  0.31765700E+00 -0.35925039E-01  0.11166879E+00
 0.11760001E+01  0.22849830E+00  0.38611488E+00  0.31744047E+00 -0.36267304E-01  0.11278641E+00
 0.11820001E+01  0.23082042E+00  0.38801890E+00  0.31722189E+00 -0.36610645E-01  0.11390897E+00
 0.11880001E+01  0.23315396E+00  0.38992161E+00  0.31700124E+00 -0.36955047E-01  0.11503647E+00
 0.11940001E+01  0.23549891E+00  0.39182298E+00  0.31677853E+00 -0.37300499E-01  0.11616888E+00
 0.12000001E+01  0.23785526E+00  0.39372301E+00  0.31655374E+00 -0.37646986E-01  0.11730619E+00
 0.12060001E+01  0.24022301E+00  0.39562169E+00  0.31632687E+00 -0.37994496E-01  0.11844839E+00
 0.12120001E+01  0.24260215E+00  0.39751900E+00  0.31609791E+00 -0.38343016E-01  0.11959545E+00
 0.12180001E+01  0.24499267E+00  0.39941493E+00  0.31586686E+00 -0.38692531E-01  0.12074737E+00
 0.12240001E+01  0.24739456E+00  0.40130947E+00  0.31563370E+00 -0.39043030E-01  0.12190413E+00
 0.12300001E+01  0.24980781E+00  0.40320260E+00  0.31539844E+00 -0.39394497E-01  0.12306571E+00
 0.12360001E+01  0.25223242E+00  0.40509432E+00  0.31516107E+00 -0.39746919E-01  0.12423209E+00
 0.12420001E+01  0.25466837E+00  0.40698460E+00  0.31492158E+00 -0.40100283E-01  0.12540326E+00
 0.12480001E+01  0.25711566E+00  0.40887344E+00  0.31467997E+00 -0.40454575E-01  0.12657921E+00
 0.12540001E+01  0.25957428E+00  0.41076083E+00  0.31443623E+00 -0.40809780E-01  0.12775991E+00
 0.12600001E+01  0.26204422E+00  0.41264675E+00  0.31419036E+00 -0.41165884E-01  0.12894535E+00
 0.12660001E+01  0.26452548E+00  0.41453118E+00  0.31394235E+00 -0.41522874E-01  0.13013551E+00
 0.12720001E+01  0.26701803E+00  0.41641413E+00  0.31369219E+00 -0.41880735E-01  0.13133038E+00
 0.12780001E+01  0.26952188E+00  0.41829556E+00  0.31343988E+00 -0.42239453E-01  0.13252994E+00
 0.12840001E+01  0.27203701E+00  0.42017548E+00  0.31318542E+00 -0.42599013E-01  0.13373416E+00
 0.12900001E+01  0.27456342E+00  0.42205386E+00  0.31292880E+00 -0.42959401E-01  0.13494304E+00
 0.12960001E+01  0.27710109E+00  0.42393070E+00  0.31267002E+00 -0.43320601E-01  0.13615656E+00
 0.13020001E+01  0.27965002E+00  0.42580597E+00  0.31240906E+00 -0.43682600E-01  0.13737469E+00
 0.13080001E+01  0.28221020E+00  0.42767968E+00  0.31214593E+00 -0.44045382E-01  0.13859743E+00
 0.13140001E+01  0.28478161E+00  0.42955180E+00  0.31188062E+00 -0.44408933E-01  0.13982474E+00
 0.13200001E+01  0.28736425E+00  0.43142232E+00  0.31161313E+00 -0.44773238E-01  0.14105662E+00
 0.13260001E+01  0.28995811E+00  0.43329123E+00  0.31134345E+00 -0.45138280E-01  0.14229304E+00
 0.13320001E+01  0.29256318E+00  0.43515852E+00  0.31107158E+00 -0.45504046E-01  0.14353400E+00
 0.13380001E+01  0.29517945E+00  0.43702417E+00  0.31079751E+00 -0.45870520E-01  0.14477946E+00
 0.13440001E+01  0.29780691E+00  0.43888817E+00  0.31052124E+00 -0.46237686E-01  0.14602941E+00
 0.13500001E+01  0.30044555E+00  0.44075050E+00  0.31024277E+00 -0.46605530E-01  0.14728383E+00
 0.13560001E+01  0.30309536E+00  0.44261116E+00  0.30996209E+00 -0.46974035E-01  0.14854270E+00
 0.13620001E+01  0.30575632E+00  0.44447013E+00  0.30967919E+00 -0.47343185E-01  0.14980601E+00
 0.13680001E+01  0.30842844E+00  0.44632739E+00  0.30939408E+00 -0.47712966E-01  0.15107373E+00
 0.13740001E+01  0.31111169E+00  0.44818294E+00  0.30910675E+00 -0.48083361E-01  0.15234585E+00
 0.13800001E+01  0.31380607E+00  0.45003676E+00  0.30881719E+00 -0.48454355E-01  0.15362234E+00
 0.13860001E+01  0.31651157E+00  0.45188883E+00  0.30852540E+00 -0.48825930E-01  0.15490319E+00
 0.13920001E+01  0.31922818E+00  0.45373914E+00  0.30823139E+00 -0.49198072E-01  0.15618837E+00
 0.13980001E+01  0.32195588E+00  0.45558769E+00  0.30793514E+00 -0.49570765E-01  0.15747787E+00
 0.14040001E+01  0.32469468E+00  0.45743445E+00  0.30763665E+00 -0.49943991E-01  0.15877166E+00
 0.14100001E+01  0.32744454E+00  0.45927942E+00  0.30733592E+00 -0.50317735E-01  0.16006973E+00
 0.14160001E+01  0.33020547E+00  0.46112257E+00  0.30703295E+00 -0.50691980E-01  0.16137206E+00
 0.14220001E+01  0.33297746E+00  0.46296390E+00  0.30672773E+00 -0.51066709E-01  0.16267862E+00
 0.14280001E+01  0.33576048E+00  0.46480339E+00  0.30642026E+00 -0.51441907E-01  0.16398939E+00
 0.14340001E+01  0.33855454E+00  0.46664103E+00  0.30611054E+00 -0.51817556E-01  0.16530436E+00
 0.14400001E+01  0.34135962E+00  0.46847680E+00  0.30579856E+00 -0.52193640E-01  0.16662350E+00
 0.14460001E+01  0.34417571E+00  0.47031070E+00  0.30548432E+00 -0.52570142E-01  0.16794680E+00
 0.14520001E+01  0.34700280E+00  0.47214271E+00  0.30516783E+00 -0.52947045E-01  0.16927422E+00
 0.14580001E+01  0.34984087E+00  0.47397281E+00  0.30484907E+00 -0.53324332E-01  0.17060576E+00
 0.14640001E+01  0.35268992E+00  0.47580099E+00  0.30452805E+00 -0.53701986E-01  0.17194138E+00
