#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
# -0.19878900E+00    # beta 
 0.89880004E+01  0.54939158E+01  0.99984982E+00  0.41515244E-03 -0.10101505E-02  0.17463674E+01
 0.89940004E+01  0.54999149E+01  0.99985229E+00  0.40913005E-03 -0.99666633E-03  0.17463785E+01
 0.90000004E+01  0.55059140E+01  0.99985473E+00  0.40318810E-03 -0.98334428E-03  0.17463895E+01
 0.90060004E+01  0.55119132E+01  0.99985713E+00  0.39732563E-03 -0.97018264E-03  0.17464003E+01
 0.90120004E+01  0.55179123E+01  0.99985950E+00  0.39154167E-03 -0.95717972E-03  0.17464110E+01
 0.90180004E+01  0.55239115E+01  0.99986183E+00  0.38583528E-03 -0.94433389E-03  0.17464215E+01
 0.90240004E+01  0.55299107E+01  0.99986413E+00  0.38020552E-03 -0.93164350E-03  0.17464318E+01
 0.90300004E+01  0.55359099E+01  0.99986640E+00  0.37465146E-03 -0.91910693E-03  0.17464421E+01
 0.90360004E+01  0.55419091E+01  0.99986863E+00  0.36917219E-03 -0.90672255E-03  0.17464521E+01
 0.90420004E+01  0.55479083E+01  0.99987083E+00  0.36376680E-03 -0.89448877E-03  0.17464621E+01
 0.90480004E+01  0.55539075E+01  0.99987300E+00  0.35843438E-03 -0.88240401E-03  0.17464719E+01
 0.90540004E+01  0.55599068E+01  0.99987513E+00  0.35317405E-03 -0.87046669E-03  0.17464816E+01
 0.90600004E+01  0.55659060E+01  0.99987723E+00  0.34798493E-03 -0.85867524E-03  0.17464911E+01
 0.90660004E+01  0.55719053E+01  0.99987931E+00  0.34286614E-03 -0.84702813E-03  0.17465005E+01
 0.90720004E+01  0.55779046E+01  0.99988135E+00  0.33781683E-03 -0.83552382E-03  0.17465097E+01
 0.90780004E+01  0.55839039E+01  0.99988336E+00  0.33283614E-03 -0.82416078E-03  0.17465189E+01
 0.90840004E+01  0.55899032E+01  0.99988535E+00  0.32792323E-03 -0.81293751E-03  0.17465279E+01
 0.90900004E+01  0.55959025E+01  0.99988730E+00  0.32307727E-03 -0.80185251E-03  0.17465368E+01
 0.90960004E+01  0.56019018E+01  0.99988923E+00  0.31829742E-03 -0.79090430E-03  0.17465455E+01
 0.91020004E+01  0.56079012E+01  0.99989112E+00  0.31358288E-03 -0.78009141E-03  0.17465541E+01
 0.91080004E+01  0.56139005E+01  0.99989299E+00  0.30893283E-03 -0.76941239E-03  0.17465626E+01
 0.91140004E+01  0.56198999E+01  0.99989483E+00  0.30434648E-03 -0.75886578E-03  0.17465710E+01
 0.91200004E+01  0.56258992E+01  0.99989664E+00  0.29982304E-03 -0.74845015E-03  0.17465793E+01
 0.91260004E+01  0.56318986E+01  0.99989843E+00  0.29536172E-03 -0.73816409E-03  0.17465874E+01
 0.91320004E+01  0.56378980E+01  0.99990019E+00  0.29096174E-03 -0.72800618E-03  0.17465955E+01
 0.91380004E+01  0.56438974E+01  0.99990192E+00  0.28662236E-03 -0.71797504E-03  0.17466034E+01
 0.91440004E+01  0.56498969E+01  0.99990363E+00  0.28234280E-03 -0.70806928E-03  0.17466112E+01
 0.91500004E+01  0.56558963E+01  0.99990531E+00  0.27812233E-03 -0.69828752E-03  0.17466189E+01
 0.91560004E+01  0.56618957E+01  0.99990697E+00  0.27396019E-03 -0.68862841E-03  0.17466265E+01
 0.91620004E+01  0.56678952E+01  0.99990860E+00  0.26985566E-03 -0.67909061E-03  0.17466339E+01
 0.91680004E+01  0.56738946E+01  0.99991021E+00  0.26580802E-03 -0.66967277E-03  0.17466413E+01
 0.91740004E+01  0.56798941E+01  0.99991179E+00  0.26181654E-03 -0.66037358E-03  0.17466486E+01
 0.91800004E+01  0.56858936E+01  0.99991335E+00  0.25788053E-03 -0.65119172E-03  0.17466557E+01
 0.91860004E+01  0.56918930E+01  0.99991489E+00  0.25399927E-03 -0.64212589E-03  0.17466628E+01
 0.91920004E+01  0.56978925E+01  0.99991640E+00  0.25017208E-03 -0.63317481E-03  0.17466697E+01
 0.91980004E+01  0.57038920E+01  0.99991789E+00  0.24639828E-03 -0.62433721E-03  0.17466766E+01
 0.92040004E+01  0.57098916E+01  0.99991936E+00  0.24267718E-03 -0.61561181E-03  0.17466833E+01
 0.92100004E+01  0.57158911E+01  0.99992080E+00  0.23900811E-03 -0.60699737E-03  0.17466900E+01
 0.92160004E+01  0.57218906E+01  0.99992223E+00  0.23539042E-03 -0.59849264E-03  0.17466965E+01
 0.92220004E+01  0.57278901E+01  0.99992363E+00  0.23182345E-03 -0.59009639E-03  0.17467030E+01
 0.92280004E+01  0.57338897E+01  0.99992501E+00  0.22830655E-03 -0.58180741E-03  0.17467094E+01
 0.92340004E+01  0.57398892E+01  0.99992637E+00  0.22483908E-03 -0.57362449E-03  0.17467157E+01
 0.92400004E+01  0.57458888E+01  0.99992771E+00  0.22142040E-03 -0.56554643E-03  0.17467218E+01
 0.92460004E+01  0.57518884E+01  0.99992903E+00  0.21804990E-03 -0.55757204E-03  0.17467279E+01
 0.92520004E+01  0.57578880E+01  0.99993033E+00  0.21472696E-03 -0.54970016E-03  0.17467339E+01
 0.92580004E+01  0.57638875E+01  0.99993161E+00  0.21145095E-03 -0.54192962E-03  0.17467399E+01
 0.92640004E+01  0.57698871E+01  0.99993287E+00  0.20822128E-03 -0.53425926E-03  0.17467457E+01
 0.92700004E+01  0.57758867E+01  0.99993411E+00  0.20503736E-03 -0.52668795E-03  0.17467514E+01
 0.92760004E+01  0.57818863E+01  0.99993533E+00  0.20189858E-03 -0.51921456E-03  0.17467571E+01
 0.92820004E+01  0.57878860E+01  0.99993653E+00  0.19880436E-03 -0.51183797E-03  0.17467627E+01
 0.92880004E+01  0.57938856E+01  0.99993771E+00  0.19575413E-03 -0.50455706E-03  0.17467682E+01
 0.92940004E+01  0.57998852E+01  0.99993888E+00  0.19274732E-03 -0.49737073E-03  0.17467736E+01
 0.93000004E+01  0.58058848E+01  0.99994003E+00  0.18978335E-03 -0.49027791E-03  0.17467789E+01
 0.93060004E+01  0.58118845E+01  0.99994116E+00  0.18686168E-03 -0.48327751E-03  0.17467842E+01
 0.93120004E+01  0.58178841E+01  0.99994227E+00  0.18398175E-03 -0.47636847E-03  0.17467894E+01
 0.93180004E+01  0.58238838E+01  0.99994337E+00  0.18114302E-03 -0.46954972E-03  0.17467945E+01
 0.93240004E+01  0.58298835E+01  0.99994445E+00  0.17834494E-03 -0.46282022E-03  0.17467995E+01
 0.93300004E+01  0.58358831E+01  0.99994551E+00  0.17558699E-03 -0.45617893E-03  0.17468045E+01
 0.93360004E+01  0.58418828E+01  0.99994655E+00  0.17286864E-03 -0.44962484E-03  0.17468093E+01
 0.93420004E+01  0.58478825E+01  0.99994758E+00  0.17018937E-03 -0.44315691E-03  0.17468141E+01
 0.93480004E+01  0.58538822E+01  0.99994860E+00  0.16754866E-03 -0.43677414E-03  0.17468189E+01
 0.93540004E+01  0.58598819E+01  0.99994960E+00  0.16494601E-03 -0.43047555E-03  0.17468235E+01
 0.93600004E+01  0.58658816E+01  0.99995058E+00  0.16238091E-03 -0.42426013E-03  0.17468281E+01
 0.93660004E+01  0.58718813E+01  0.99995154E+00  0.15985287E-03 -0.41812691E-03  0.17468327E+01
 0.93720004E+01  0.58778810E+01  0.99995250E+00  0.15736140E-03 -0.41207492E-03  0.17468371E+01
 0.93780004E+01  0.58838807E+01  0.99995343E+00  0.15490601E-03 -0.40610322E-03  0.17468415E+01
 0.93840004E+01  0.58898804E+01  0.99995436E+00  0.15248622E-03 -0.40021083E-03  0.17468458E+01
 0.93900004E+01  0.58958802E+01  0.99995526E+00  0.15010156E-03 -0.39439684E-03  0.17468501E+01
 0.93960004E+01  0.59018799E+01  0.99995616E+00  0.14775157E-03 -0.38866030E-03  0.17468543E+01
 0.94020004E+01  0.59078796E+01  0.99995704E+00  0.14543578E-03 -0.38300030E-03  0.17468584E+01
 0.94080004E+01  0.59138794E+01  0.99995790E+00  0.14315373E-03 -0.37741593E-03  0.17468625E+01
 0.94140004E+01  0.59198791E+01  0.99995876E+00  0.14090497E-03 -0.37190628E-03  0.17468665E+01
 0.94200004E+01  0.59258789E+01  0.99995960E+00  0.13868906E-03 -0.36647046E-03  0.17468705E+01
 0.94260004E+01  0.59318786E+01  0.99996042E+00  0.13650556E-03 -0.36110759E-03  0.17468744E+01
 0.94320004E+01  0.59378784E+01  0.99996123E+00  0.13435403E-03 -0.35581679E-03  0.17468782E+01
 0.94380004E+01  0.59438782E+01  0.99996203E+00  0.13223404E-03 -0.35059719E-03  0.17468820E+01
 0.94440004E+01  0.59498780E+01  0.99996282E+00  0.13014517E-03 -0.34544794E-03  0.17468857E+01
 0.94500004E+01  0.59558777E+01  0.99996360E+00  0.12808699E-03 -0.34036819E-03  0.17468894E+01
 0.94560004E+01  0.59618775E+01  0.99996436E+00  0.12605910E-03 -0.33535711E-03  0.17468930E+01
 0.94620004E+01  0.59678773E+01  0.99996511E+00  0.12406108E-03 -0.33041385E-03  0.17468965E+01
 0.94680004E+01  0.59738771E+01  0.99996585E+00  0.12209252E-03 -0.32553759E-03  0.17469000E+01
 0.94740004E+01  0.59798769E+01  0.99996658E+00  0.12015304E-03 -0.32072753E-03  0.17469034E+01
 0.94800005E+01  0.59858767E+01  0.99996729E+00  0.11824223E-03 -0.31598285E-03  0.17469068E+01
 0.94860005E+01  0.59918765E+01  0.99996800E+00  0.11635970E-03 -0.31130277E-03  0.17469102E+01
 0.94920005E+01  0.59978763E+01  0.99996869E+00  0.11450507E-03 -0.30668648E-03  0.17469135E+01
 0.94980005E+01  0.60038761E+01  0.99996937E+00  0.11267796E-03 -0.30213321E-03  0.17469167E+01
 0.95040005E+01  0.60098760E+01  0.99997004E+00  0.11087799E-03 -0.29764219E-03  0.17469199E+01
 0.95100005E+01  0.60158758E+01  0.99997070E+00  0.10910479E-03 -0.29321265E-03  0.17469230E+01
 0.95160005E+01  0.60218756E+01  0.99997135E+00  0.10735800E-03 -0.28884384E-03  0.17469261E+01
 0.95220005E+01  0.60278754E+01  0.99997199E+00  0.10563725E-03 -0.28453501E-03  0.17469292E+01
 0.95280005E+01  0.60338753E+01  0.99997262E+00  0.10394218E-03 -0.28028541E-03  0.17469322E+01
 0.95340005E+01  0.60398751E+01  0.99997324E+00  0.10227244E-03 -0.27609431E-03  0.17469351E+01
 0.95400005E+01  0.60458749E+01  0.99997385E+00  0.10062768E-03 -0.27196100E-03  0.17469380E+01
 0.95460005E+01  0.60518748E+01  0.99997445E+00  0.99007561E-04 -0.26788475E-03  0.17469409E+01
 0.95520005E+01  0.60578746E+01  0.99997504E+00  0.97411737E-04 -0.26386485E-03  0.17469437E+01
 0.95580005E+01  0.60638745E+01  0.99997562E+00  0.95839873E-04 -0.25990060E-03  0.17469465E+01
 0.95640005E+01  0.60698743E+01  0.99997619E+00  0.94291638E-04 -0.25599131E-03  0.17469492E+01
 0.95700005E+01  0.60758742E+01  0.99997675E+00  0.92766704E-04 -0.25213629E-03  0.17469519E+01
 0.95760005E+01  0.60818741E+01  0.99997730E+00  0.91264747E-04 -0.24833485E-03  0.17469545E+01
 0.95820005E+01  0.60878739E+01  0.99997784E+00  0.89785447E-04 -0.24458634E-03  0.17469571E+01
 0.95880005E+01  0.60938738E+01  0.99997838E+00  0.88328489E-04 -0.24089008E-03  0.17469597E+01
 0.95940005E+01  0.60998737E+01  0.99997890E+00  0.86893562E-04 -0.23724542E-03  0.17469622E+01
 0.96000005E+01  0.61058735E+01  0.99997942E+00  0.85480357E-04 -0.23365170E-03  0.17469647E+01
 0.96060005E+01  0.61118734E+01  0.99997993E+00  0.84088570E-04 -0.23010828E-03  0.17469671E+01
 0.96120005E+01  0.61178733E+01  0.99998043E+00  0.82717902E-04 -0.22661453E-03  0.17469695E+01
 0.96180005E+01  0.61238732E+01  0.99998092E+00  0.81368056E-04 -0.22316981E-03  0.17469719E+01
 0.96240005E+01  0.61298731E+01  0.99998141E+00  0.80038741E-04 -0.21977351E-03  0.17469742E+01
 0.96300005E+01  0.61358730E+01  0.99998188E+00  0.78729667E-04 -0.21642501E-03  0.17469765E+01
 0.96360005E+01  0.61418729E+01  0.99998235E+00  0.77440549E-04 -0.21312370E-03  0.17469788E+01
 0.96420005E+01  0.61478728E+01  0.99998281E+00  0.76171106E-04 -0.20986897E-03  0.17469810E+01
 0.96480005E+01  0.61538727E+01  0.99998327E+00  0.74921059E-04 -0.20666024E-03  0.17469832E+01
 0.96540005E+01  0.61598726E+01  0.99998371E+00  0.73690136E-04 -0.20349691E-03  0.17469853E+01
 0.96600005E+01  0.61658725E+01  0.99998415E+00  0.72478064E-04 -0.20037840E-03  0.17469875E+01
 0.96660005E+01  0.61718724E+01  0.99998458E+00  0.71284577E-04 -0.19730414E-03  0.17469895E+01
 0.96720005E+01  0.61778723E+01  0.99998501E+00  0.70109411E-04 -0.19427356E-03  0.17469916E+01
 0.96780005E+01  0.61838722E+01  0.99998543E+00  0.68952305E-04 -0.19128609E-03  0.17469936E+01
 0.96840005E+01  0.61898721E+01  0.99998584E+00  0.67813003E-04 -0.18834118E-03  0.17469956E+01
 0.96900005E+01  0.61958720E+01  0.99998624E+00  0.66691250E-04 -0.18543827E-03  0.17469976E+01
 0.96960005E+01  0.62018719E+01  0.99998664E+00  0.65586796E-04 -0.18257683E-03  0.17469995E+01
 0.97020005E+01  0.62078719E+01  0.99998703E+00  0.64499394E-04 -0.17975631E-03  0.17470014E+01
 0.97080005E+01  0.62138718E+01  0.99998741E+00  0.63428799E-04 -0.17697619E-03  0.17470032E+01
 0.97140005E+01  0.62198717E+01  0.99998779E+00  0.62374771E-04 -0.17423593E-03  0.17470051E+01
 0.97200005E+01  0.62258716E+01  0.99998816E+00  0.61337073E-04 -0.17153503E-03  0.17470069E+01
 0.97260005E+01  0.62318716E+01  0.99998852E+00  0.60315469E-04 -0.16887296E-03  0.17470086E+01
 0.97320005E+01  0.62378715E+01  0.99998888E+00  0.59309728E-04 -0.16624921E-03  0.17470104E+01
 0.97380005E+01  0.62438714E+01  0.99998924E+00  0.58319621E-04 -0.16366330E-03  0.17470121E+01
 0.97440005E+01  0.62498714E+01  0.99998958E+00  0.57344923E-04 -0.16111471E-03  0.17470138E+01
 0.97500005E+01  0.62558713E+01  0.99998993E+00  0.56385412E-04 -0.15860295E-03  0.17470155E+01
 0.97560005E+01  0.62618712E+01  0.99999026E+00  0.55440867E-04 -0.15612756E-03  0.17470171E+01
 0.97620005E+01  0.62678712E+01  0.99999059E+00  0.54511072E-04 -0.15368803E-03  0.17470187E+01
 0.97680005E+01  0.62738711E+01  0.99999092E+00  0.53595813E-04 -0.15128391E-03  0.17470203E+01
 0.97740005E+01  0.62798711E+01  0.99999123E+00  0.52694879E-04 -0.14891472E-03  0.17470219E+01
 0.97800005E+01  0.62858710E+01  0.99999155E+00  0.51808061E-04 -0.14658000E-03  0.17470234E+01
 0.97860005E+01  0.62918710E+01  0.99999186E+00  0.50935155E-04 -0.14427929E-03  0.17470249E+01
 0.97920005E+01  0.62978709E+01  0.99999216E+00  0.50075958E-04 -0.14201214E-03  0.17470264E+01
 0.97980005E+01  0.63038709E+01  0.99999246E+00  0.49230268E-04 -0.13977810E-03  0.17470278E+01
 0.98040005E+01  0.63098708E+01  0.99999275E+00  0.48397890E-04 -0.13757674E-03  0.17470293E+01
 0.98100005E+01  0.63158708E+01  0.99999304E+00  0.47578627E-04 -0.13540762E-03  0.17470307E+01
 0.98160005E+01  0.63218708E+01  0.99999332E+00  0.46772288E-04 -0.13327029E-03  0.17470321E+01
 0.98220005E+01  0.63278707E+01  0.99999360E+00  0.45978684E-04 -0.13116435E-03  0.17470334E+01
 0.98280005E+01  0.63338707E+01  0.99999387E+00  0.45197627E-04 -0.12908937E-03  0.17470348E+01
 0.98340005E+01  0.63398707E+01  0.99999414E+00  0.44428933E-04 -0.12704493E-03  0.17470361E+01
 0.98400005E+01  0.63458706E+01  0.99999441E+00  0.43672419E-04 -0.12503062E-03  0.17470374E+01
 0.98460005E+01  0.63518706E+01  0.99999467E+00  0.42927906E-04 -0.12304603E-03  0.17470387E+01
 0.98520005E+01  0.63578706E+01  0.99999492E+00  0.42195216E-04 -0.12109077E-03  0.17470399E+01
 0.98580005E+01  0.63638705E+01  0.99999517E+00  0.41474176E-04 -0.11916444E-03  0.17470412E+01
 0.98640005E+01  0.63698705E+01  0.99999542E+00  0.40764612E-04 -0.11726664E-03  0.17470424E+01
 0.98700005E+01  0.63758705E+01  0.99999566E+00  0.40066355E-04 -0.11539699E-03  0.17470436E+01
 0.98760005E+01  0.63818704E+01  0.99999590E+00  0.39379236E-04 -0.11355511E-03  0.17470448E+01
 0.98820005E+01  0.63878704E+01  0.99999614E+00  0.38703090E-04 -0.11174061E-03  0.17470459E+01
 0.98880005E+01  0.63938704E+01  0.99999637E+00  0.38037754E-04 -0.10995314E-03  0.17470471E+01
 0.98940005E+01  0.63998704E+01  0.99999659E+00  0.37383067E-04 -0.10819231E-03  0.17470482E+01
 0.99000005E+01  0.64058704E+01  0.99999681E+00  0.36738870E-04 -0.10645776E-03  0.17470493E+01
 0.99060005E+01  0.64118703E+01  0.99999703E+00  0.36105005E-04 -0.10474913E-03  0.17470504E+01
 0.99120005E+01  0.64178703E+01  0.99999725E+00  0.35481320E-04 -0.10306608E-03  0.17470514E+01
 0.99180005E+01  0.64238703E+01  0.99999746E+00  0.34867661E-04 -0.10140824E-03  0.17470525E+01
 0.99240005E+01  0.64298703E+01  0.99999767E+00  0.34263878E-04 -0.99775272E-04  0.17470535E+01
 0.99300005E+01  0.64358703E+01  0.99999787E+00  0.33669822E-04 -0.98166831E-04  0.17470545E+01
 0.99360005E+01  0.64418703E+01  0.99999807E+00  0.33085348E-04 -0.96582581E-04  0.17470555E+01
 0.99420005E+01  0.64478703E+01  0.99999827E+00  0.32510312E-04 -0.95022186E-04  0.17470565E+01
 0.99480005E+01  0.64538702E+01  0.99999846E+00  0.31944570E-04 -0.93485317E-04  0.17470575E+01
 0.99540005E+01  0.64598702E+01  0.99999865E+00  0.31387984E-04 -0.91971648E-04  0.17470584E+01
 0.99600005E+01  0.64658702E+01  0.99999884E+00  0.30840414E-04 -0.90480857E-04  0.17470593E+01
 0.99660005E+01  0.64718702E+01  0.99999902E+00  0.30301724E-04 -0.89012626E-04  0.17470603E+01
 0.99720005E+01  0.64778702E+01  0.99999920E+00  0.29771781E-04 -0.87566641E-04  0.17470611E+01
 0.99780005E+01  0.64838702E+01  0.99999938E+00  0.29250450E-04 -0.86142593E-04  0.17470620E+01
 0.99840005E+01  0.64898702E+01  0.99999955E+00  0.28737602E-04 -0.84740175E-04  0.17470629E+01
 0.99900005E+01  0.64958702E+01  0.99999972E+00  0.28233108E-04 -0.83359085E-04  0.17470638E+01
 0.99960005E+01  0.65018702E+01  0.99999989E+00  0.27736840E-04 -0.81999025E-04  0.17470646E+01
